Time (YY:MM:DD hh:mm:ss.s),Flow (US GPM),Energy NET (Ton),RTD1 Temperature (F),RTD2 Temperature (F)
10/13/2018 12:35:38.8,74.55,-17311.5,73.67,80.29
10/13/2018 12:45:38.8,73.92,-17314.8,73.87,80.11
10/13/2018 12:55:38.8,74.83,-17318.2,73.80,80.47
10/13/2018 13:05:38.8,74.75,-17321.7,73.56,80.62
10/13/2018 13:15:38.8,74.75,-17325.5,73.44,80.82
10/13/2018 13:25:38.8,74.75,-17329.1,73.99,80.56
10/13/2018 13:35:38.8,74.91,-17332.6,73.85,80.74
10/13/2018 13:45:38.8,75.23,-17336.3,73.81,81.01
10/13/2018 13:55:38.8,74.55,-17340.2,73.56,81.16
10/13/2018 14:05:38.8,75.42,-17344.0,73.81,80.98
10/13/2018 14:15:38.8,74.59,-17347.7,74.03,80.80
10/13/2018 14:25:38.8,75.27,-17351.3,74.25,81.27
10/13/2018 14:35:38.8,75.50,-17355.1,73.58,81.36
10/13/2018 14:45:38.8,74.51,-17359.2,73.85,81.45
10/13/2018 14:55:38.8,75.50,-17363.0,73.90,81.05
10/13/2018 15:05:38.8,75.03,-17366.8,74.08,81.43
10/13/2018 15:15:38.8,75.62,-17370.6,73.85,81.37
10/13/2018 15:25:38.8,74.95,-17374.7,73.89,81.59
10/13/2018 15:35:38.8,75.66,-17378.5,74.30,81.59
10/13/2018 15:45:38.8,75.11,-17382.3,74.10,81.59
10/13/2018 15:55:38.8,75.78,-17386.4,74.03,81.86
10/13/2018 16:05:38.8,75.19,-17390.5,73.72,81.55
10/13/2018 16:15:38.8,75.42,-17394.5,74.01,81.55
10/13/2018 16:25:38.8,74.79,-17398.3,74.26,81.28
10/13/2018 16:35:38.8,75.23,-17402.1,74.16,81.61
10/13/2018 16:45:38.8,75.15,-17406.2,73.74,81.86
10/13/2018 16:55:38.8,73.84,-17410.3,73.90,81.34
10/13/2018 17:05:38.8,74.87,-17414.0,74.01,81.16
10/13/2018 17:15:38.8,74.63,-17417.8,74.12,81.21
10/13/2018 17:25:38.8,74.83,-17421.5,73.67,81.12
10/13/2018 17:35:38.8,74.59,-17425.4,73.45,81.12
10/13/2018 17:45:38.8,74.55,-17429.2,73.89,80.73
10/13/2018 17:55:38.8,74.55,-17432.8,73.63,80.47
10/13/2018 18:05:38.8,74.35,-17436.4,73.35,80.55
10/13/2018 18:15:38.8,74.39,-17440.1,73.36,80.33
10/13/2018 18:25:38.8,73.88,-17443.5,73.56,80.15
10/13/2018 18:35:38.8,74.67,-17446.9,73.45,80.10
10/13/2018 18:45:38.8,73.68,-17450.3,73.45,79.97
10/13/2018 18:55:38.8,74.79,-17453.7,73.09,79.86
10/13/2018 19:05:38.8,73.80,-17457.1,73.42,79.57
10/13/2018 19:15:38.8,74.71,-17460.2,73.53,79.61
10/13/2018 19:25:38.8,74.15,-17463.4,73.40,79.66
10/13/2018 19:35:38.8,74.04,-17466.7,73.27,79.88
10/13/2018 19:45:38.8,73.80,-17470.0,73.42,79.39
10/13/2018 19:55:38.8,74.11,-17473.0,73.56,79.43
10/13/2018 20:05:38.8,74.19,-17476.0,73.45,79.41
10/13/2018 20:15:38.8,73.72,-17479.3,73.15,79.43
10/13/2018 20:25:38.8,73.96,-17482.4,73.40,79.12
10/13/2018 20:35:38.8,73.20,-17485.2,73.58,79.00
10/13/2018 20:45:38.8,74.00,-17488.1,73.36,79.34
10/13/2018 20:55:38.8,72.96,-17491.2,73.35,79.30
10/13/2018 21:05:38.8,73.64,-17494.2,73.62,79.16
10/13/2018 21:15:38.8,73.88,-17497.0,73.53,79.30
10/13/2018 21:25:38.8,73.88,-17500.0,73.36,79.36
10/13/2018 21:35:38.8,73.80,-17503.1,73.27,79.29
10/13/2018 21:45:38.8,73.12,-17506.1,73.29,79.16
10/13/2018 21:55:38.8,73.56,-17509.0,73.54,79.00
10/13/2018 22:05:38.8,73.44,-17511.7,73.89,79.09
10/13/2018 22:15:38.8,74.04,-17514.4,73.98,79.39
10/13/2018 22:25:38.8,73.36,-17517.2,74.14,79.54
10/13/2018 22:35:38.8,73.60,-17520.0,74.14,79.66
10/13/2018 22:45:38.8,74.00,-17522.9,73.67,79.57
10/13/2018 22:55:38.8,73.28,-17526.0,73.92,79.97
10/13/2018 23:05:38.8,73.16,-17528.8,73.99,79.25
10/13/2018 23:15:38.8,73.16,-17531.5,74.17,79.56
10/13/2018 23:25:38.8,73.64,-17534.4,73.65,79.57
10/13/2018 23:35:38.8,73.16,-17537.5,73.94,79.59
10/13/2018 23:45:38.8,73.52,-17540.2,73.87,79.25
10/13/2018 23:55:38.8,73.04,-17543.1,73.54,79.57
10/14/2018 00:05:38.8,73.88,-17546.2,73.63,79.45
10/14/2018 00:15:38.8,72.77,-17549.0,73.63,79.05
10/14/2018 00:25:38.8,74.11,-17551.9,73.27,79.29
10/14/2018 00:35:38.8,72.85,-17555.0,73.36,79.20
10/14/2018 00:45:38.8,73.68,-17557.8,73.58,78.93
10/14/2018 00:55:38.8,73.04,-17560.6,73.11,79.00
10/14/2018 01:05:38.8,73.04,-17563.7,73.22,79.11
10/14/2018 01:15:38.8,72.96,-17566.4,73.53,78.76
10/14/2018 01:25:38.8,72.96,-17569.2,73.22,79.03
10/14/2018 01:35:38.8,73.36,-17572.2,73.44,79.02
10/14/2018 01:45:38.8,72.88,-17574.9,73.89,78.91
10/14/2018 01:55:38.8,74.04,-17577.5,73.58,79.25
10/14/2018 02:05:38.8,72.92,-17580.5,73.53,79.41
10/14/2018 02:15:38.8,73.12,-17583.4,73.90,79.56
10/14/2018 02:25:38.8,73.08,-17586.1,73.96,79.27
10/14/2018 02:35:38.8,73.20,-17588.8,74.01,79.50
10/14/2018 02:45:38.8,72.53,-17591.7,73.56,79.54
10/14/2018 02:55:38.8,73.12,-17594.7,74.07,79.52
10/14/2018 03:05:38.8,73.44,-17597.3,73.99,79.34
10/14/2018 03:15:38.8,73.00,-17600.2,73.72,79.70
10/14/2018 03:25:38.8,73.68,-17603.2,74.08,79.59
10/14/2018 03:35:38.8,73.16,-17605.9,74.30,79.50
10/14/2018 03:45:38.8,73.76,-17608.5,74.34,79.74
10/14/2018 03:55:38.8,73.16,-17611.4,74.17,80.10
10/14/2018 04:05:38.8,73.60,-17614.3,74.53,79.88
10/14/2018 04:15:38.8,73.68,-17617.1,72.39,79.86
10/14/2018 04:25:38.8,73.20,-17620.6,73.47,80.08
10/14/2018 04:35:38.8,73.04,-17623.8,73.17,78.94
10/14/2018 04:45:38.8,72.37,-17626.6,73.74,79.09
10/14/2018 04:55:38.8,74.00,-17629.2,73.92,79.11
10/14/2018 05:05:38.8,72.69,-17632.0,73.67,79.54
10/14/2018 05:15:38.8,73.20,-17635.0,73.78,79.48
10/14/2018 05:25:38.8,73.16,-17637.8,73.99,79.32
10/14/2018 05:35:38.8,73.68,-17640.4,74.44,79.88
10/14/2018 05:45:38.8,73.04,-17643.3,73.80,79.70
10/14/2018 05:55:38.8,73.32,-17646.3,74.08,79.81
10/14/2018 06:05:38.8,73.08,-17649.0,74.25,79.43
10/14/2018 06:15:38.8,73.36,-17651.8,74.08,79.81
10/14/2018 06:25:38.8,73.08,-17654.8,73.94,79.93
10/14/2018 06:35:38.8,73.28,-17657.7,74.32,79.75
10/14/2018 06:45:38.8,73.56,-17660.4,74.50,79.70
10/14/2018 06:55:38.8,72.77,-17663.3,73.98,79.92
10/14/2018 07:05:38.8,73.68,-17666.4,73.94,79.90
10/14/2018 07:15:38.8,72.17,-17669.3,74.30,79.83
10/14/2018 07:25:38.8,73.44,-17672.0,73.96,79.74
10/14/2018 07:35:38.8,73.28,-17675.1,73.65,79.79
10/14/2018 07:45:38.8,73.36,-17678.0,74.01,79.57
10/14/2018 07:55:38.8,73.00,-17680.8,73.98,79.43
10/14/2018 08:05:38.8,73.52,-17683.8,73.60,79.75
10/14/2018 08:15:38.8,72.73,-17686.8,73.89,79.45
10/14/2018 08:25:38.8,73.08,-17689.5,74.10,79.48
10/14/2018 08:35:38.8,73.36,-17692.4,73.58,79.59
10/14/2018 08:45:38.8,73.20,-17695.5,73.71,79.61
10/14/2018 08:55:38.8,73.32,-17698.3,73.94,79.54
10/14/2018 09:05:38.8,72.81,-17701.2,73.56,79.47
10/14/2018 09:15:38.8,73.56,-17704.3,73.20,79.54
10/14/2018 09:25:38.8,72.88,-17707.3,73.65,79.09
10/14/2018 09:35:38.8,73.48,-17710.0,73.44,79.12
10/14/2018 09:45:38.8,72.53,-17713.1,73.15,79.27
10/14/2018 09:55:38.8,72.92,-17716.0,73.60,79.18
10/14/2018 10:05:38.8,73.16,-17718.8,73.45,79.11
10/14/2018 10:15:38.8,73.00,-17721.8,73.20,79.43
10/14/2018 10:25:38.8,73.36,-17724.8,73.36,79.20
10/14/2018 10:35:38.8,72.57,-17727.5,74.53,79.63
10/14/2018 10:45:38.8,73.44,-17730.5,72.86,79.63
10/14/2018 10:55:38.8,72.53,-17733.6,74.35,80.08
10/14/2018 11:05:38.8,73.76,-17736.2,74.12,79.57
10/14/2018 11:15:38.8,73.44,-17739.2,74.17,79.90
10/14/2018 11:25:38.8,74.04,-17742.0,74.39,79.95
10/14/2018 11:35:38.8,73.32,-17745.6,72.70,79.95
10/14/2018 11:45:38.8,73.12,-17749.2,72.82,79.25
10/14/2018 11:55:38.8,72.92,-17752.1,73.45,78.85
10/14/2018 12:05:38.8,73.36,-17754.9,73.51,79.02
10/14/2018 12:15:38.8,73.16,-17757.8,73.74,79.59
10/14/2018 12:25:38.8,73.24,-17760.8,73.62,79.70
10/14/2018 12:35:38.8,74.08,-17763.7,74.01,79.77
10/14/2018 12:45:38.8,73.08,-17766.8,73.81,80.01
10/14/2018 12:55:38.8,74.27,-17770.1,73.60,80.06
10/14/2018 13:05:38.8,73.04,-17773.5,73.45,80.10
10/14/2018 13:15:38.8,74.35,-17776.8,73.69,80.10
10/14/2018 13:25:38.8,74.35,-17780.1,73.54,80.20
10/14/2018 13:35:38.8,74.79,-17783.7,73.31,80.46
10/14/2018 13:45:38.8,74.23,-17787.3,73.71,80.35
10/14/2018 13:55:38.8,74.43,-17790.7,73.76,80.69
10/14/2018 14:05:38.8,74.23,-17794.2,73.40,80.55
10/14/2018 14:15:38.8,74.11,-17798.0,73.35,80.74
10/14/2018 14:25:38.8,74.51,-17801.7,73.78,80.46
10/14/2018 14:35:38.8,74.59,-17805.2,73.67,80.60
10/14/2018 14:45:38.8,74.67,-17808.9,73.40,80.87
10/14/2018 14:55:38.8,74.79,-17812.6,73.78,80.94
10/14/2018 15:05:38.8,75.34,-17816.4,73.78,80.83
10/14/2018 15:15:38.8,74.31,-17820.0,73.94,80.98
10/14/2018 15:25:38.8,75.70,-17823.9,73.56,81.19
10/14/2018 15:35:38.8,74.35,-17827.8,73.80,81.45
10/14/2018 15:45:38.8,75.03,-17831.5,74.10,81.07
10/14/2018 15:55:38.8,74.79,-17835.3,73.92,81.34
10/14/2018 16:05:38.8,75.07,-17839.2,73.62,81.50
10/14/2018 16:15:38.8,74.79,-17843.3,73.54,81.30
10/14/2018 16:25:38.8,75.23,-17847.1,74.01,81.27
10/14/2018 16:35:38.8,75.66,-17850.9,74.19,81.23
10/14/2018 16:45:38.8,74.83,-17854.7,73.81,81.55
10/14/2018 16:55:38.8,74.55,-17858.8,73.67,81.54
10/14/2018 17:05:38.8,74.27,-17862.7,73.89,81.16
10/14/2018 17:15:38.8,75.54,-17866.5,73.99,81.39
10/14/2018 17:25:38.8,74.31,-17870.2,73.81,81.25
10/14/2018 17:35:38.8,74.95,-17874.1,73.89,81.25
10/14/2018 17:45:38.8,74.35,-17877.8,74.05,80.94
10/14/2018 17:55:38.8,74.95,-17881.4,73.99,81.10
10/14/2018 18:05:38.8,74.63,-17885.1,73.87,81.05
10/14/2018 18:15:38.8,74.83,-17889.0,73.44,80.94
10/14/2018 18:25:38.8,74.43,-17892.8,73.56,80.60
10/14/2018 18:35:38.8,74.79,-17896.3,73.63,80.46
10/14/2018 18:45:38.8,75.03,-17899.8,73.60,80.35
10/14/2018 18:55:38.8,74.23,-17903.5,73.29,80.55
10/14/2018 19:05:38.8,74.71,-17907.0,73.65,80.15
10/14/2018 19:15:38.8,74.15,-17910.3,73.62,80.15
10/14/2018 19:25:38.8,74.67,-17913.8,73.47,80.38
10/14/2018 19:35:38.8,74.15,-17917.4,73.18,80.15
10/14/2018 19:45:38.8,74.75,-17920.9,73.18,80.08
10/14/2018 19:55:38.8,74.00,-17924.2,73.65,79.72
10/14/2018 20:05:38.8,74.99,-17927.3,73.44,79.88
10/14/2018 20:15:38.8,74.11,-17930.7,73.36,80.04
10/14/2018 20:25:38.8,74.99,-17934.2,73.13,79.79
10/14/2018 20:35:38.8,74.04,-17937.5,73.44,79.56
10/14/2018 20:45:38.8,74.23,-17940.7,73.62,79.57
10/14/2018 20:55:38.8,74.51,-17943.7,73.44,79.66
10/14/2018 21:05:38.8,74.31,-17947.1,73.29,79.99
10/14/2018 21:15:38.8,74.11,-17950.5,73.44,79.63
10/14/2018 21:25:38.8,73.60,-17953.6,73.45,79.56
10/14/2018 21:35:38.8,74.31,-17956.8,73.31,79.70
10/14/2018 21:45:38.8,73.76,-17960.1,73.35,79.65
10/14/2018 21:55:38.8,74.35,-17963.3,73.54,79.50
10/14/2018 22:05:38.8,74.43,-17966.4,73.62,79.54
10/14/2018 22:15:38.8,74.71,-17969.5,73.67,79.92
10/14/2018 22:25:38.8,73.56,-17972.8,73.29,79.75
10/14/2018 22:35:38.8,73.88,-17976.0,73.85,79.75
10/14/2018 22:45:38.8,74.15,-17979.0,73.42,79.75
10/14/2018 22:55:38.8,73.72,-17982.4,73.35,79.99
10/14/2018 23:05:38.8,74.47,-17985.7,73.20,79.63
10/14/2018 23:15:38.8,73.60,-17988.9,73.56,79.48
10/14/2018 23:25:38.8,74.19,-17991.9,73.58,79.45
10/14/2018 23:35:38.8,73.64,-17995.0,73.58,79.70
10/14/2018 23:45:38.8,75.11,-17998.3,73.27,79.70
10/14/2018 23:55:38.8,73.72,-18001.5,73.40,79.50
10/15/2018 00:05:38.8,74.31,-18004.7,73.40,79.59
10/15/2018 00:15:38.8,73.64,-18007.8,73.74,79.50
10/15/2018 00:25:38.8,74.04,-18010.8,73.42,79.97
10/15/2018 00:35:38.8,74.23,-18014.1,73.40,79.70
10/15/2018 00:45:38.8,73.36,-18017.4,73.33,79.72
10/15/2018 00:55:38.8,73.84,-18020.4,73.90,79.50
10/15/2018 01:05:38.8,74.15,-18023.2,74.26,79.61
10/15/2018 01:15:38.8,74.67,-18025.9,74.75,80.04
10/15/2018 01:25:38.8,74.75,-18029.4,73.85,80.35
10/15/2018 01:35:38.8,74.27,-18032.5,74.26,79.79
10/15/2018 01:45:38.8,74.43,-18035.3,74.61,80.04
10/15/2018 01:55:38.8,74.87,-18039.0,73.78,80.44
10/15/2018 02:05:38.8,73.64,-18042.1,73.89,79.30
10/15/2018 02:15:38.8,74.19,-18044.9,74.43,79.92
10/15/2018 02:25:38.8,74.11,-18048.5,73.49,79.90
10/15/2018 02:35:38.8,73.32,-18051.4,74.21,79.14
10/15/2018 02:45:38.8,74.08,-18054.1,74.37,79.79
10/15/2018 02:55:38.8,74.11,-18057.7,73.08,80.10
10/15/2018 03:05:38.8,74.43,-18061.0,73.90,79.54
10/15/2018 03:15:38.8,73.40,-18063.8,73.99,79.45
10/15/2018 03:25:38.8,74.23,-18066.6,74.12,79.50
10/15/2018 03:35:38.8,73.84,-18069.3,74.50,79.81
10/15/2018 03:45:38.8,74.31,-18072.3,73.18,80.15
10/15/2018 03:55:38.8,72.73,-18075.6,73.85,79.90
10/15/2018 04:05:38.8,73.96,-18078.4,73.85,79.14
10/15/2018 04:15:38.8,73.64,-18081.1,74.21,79.32
10/15/2018 04:25:38.8,73.64,-18084.2,72.90,79.43
10/15/2018 04:35:38.8,73.00,-18087.6,72.75,78.80
10/15/2018 04:45:38.8,73.84,-18090.7,73.11,78.91
10/15/2018 04:55:38.8,73.40,-18093.4,73.85,78.84
10/15/2018 05:05:38.8,73.12,-18096.0,73.94,79.25
10/15/2018 05:15:38.8,74.00,-18098.8,73.99,79.45
10/15/2018 05:25:38.8,73.52,-18101.6,74.01,79.61
10/15/2018 05:35:38.8,73.76,-18104.4,73.96,79.45
10/15/2018 05:45:38.8,73.32,-18107.1,73.99,79.39
10/15/2018 05:55:38.8,74.08,-18109.9,74.41,79.52
10/15/2018 06:05:38.8,73.44,-18113.4,72.52,79.47
10/15/2018 06:15:38.8,72.88,-18116.7,72.84,78.60
10/15/2018 06:25:38.8,73.68,-18119.3,73.49,78.28
10/15/2018 06:35:38.8,72.88,-18121.8,73.81,78.66
10/15/2018 06:45:38.8,73.92,-18124.3,73.92,78.91
10/15/2018 06:55:38.8,73.44,-18126.9,73.96,79.25
10/15/2018 07:05:38.8,74.08,-18129.6,73.90,79.50
10/15/2018 07:15:38.8,73.16,-18132.4,74.05,79.30
10/15/2018 07:25:38.8,74.31,-18135.3,72.18,79.25
10/15/2018 07:35:38.8,72.37,-18138.5,73.51,79.32
10/15/2018 07:45:38.8,73.64,-18141.1,73.47,78.44
10/15/2018 07:55:38.8,73.28,-18143.5,72.43,78.82
10/15/2018 08:05:38.8,73.84,-18146.5,73.85,79.21
10/15/2018 08:15:38.8,73.44,-18149.1,73.62,78.51
10/15/2018 08:25:38.8,73.16,-18151.7,74.07,79.14
10/15/2018 08:35:38.8,73.96,-18154.5,73.00,79.02
10/15/2018 08:45:38.8,72.81,-18157.4,73.76,79.45
10/15/2018 08:55:38.8,73.60,-18160.0,74.17,78.94
10/15/2018 09:05:38.8,73.28,-18162.8,73.27,79.18
10/15/2018 09:15:38.8,74.15,-18165.9,73.02,79.61
10/15/2018 09:25:38.8,73.52,-18169.0,73.45,78.84
10/15/2018 09:35:38.8,73.52,-18171.8,72.90,78.64
10/15/2018 09:45:38.8,73.52,-18174.8,73.31,78.80
10/15/2018 09:55:38.8,73.00,-18177.3,74.05,78.73
10/15/2018 10:05:38.8,73.80,-18179.5,74.53,78.94
10/15/2018 10:15:38.8,73.80,-18182.3,73.40,79.47
10/15/2018 10:25:38.8,74.00,-18185.3,74.12,79.70
10/15/2018 10:35:38.8,73.20,-18187.9,73.11,79.30
10/15/2018 10:45:38.8,72.73,-18191.1,72.99,79.41
10/15/2018 10:55:38.8,72.85,-18194.3,72.70,78.80
10/15/2018 11:05:38.8,72.85,-18197.1,73.40,78.84
10/15/2018 11:15:38.8,72.29,-18199.8,73.44,78.71
10/15/2018 11:25:38.8,72.96,-18202.6,73.33,79.00
10/15/2018 11:35:38.8,72.73,-18205.4,73.49,79.11
10/15/2018 11:45:38.8,73.12,-18208.3,73.63,79.39
10/15/2018 11:55:38.8,73.44,-18211.1,73.99,79.43
10/15/2018 12:05:38.8,73.00,-18214.1,73.65,79.97
10/15/2018 12:15:38.8,73.64,-18217.4,73.85,80.15
10/15/2018 12:25:38.8,73.36,-18220.7,73.45,79.99
10/15/2018 12:35:38.8,74.43,-18224.1,73.62,80.15
10/15/2018 12:45:38.8,73.12,-18227.4,73.69,80.04
10/15/2018 12:55:38.8,74.11,-18230.7,73.81,80.46
10/15/2018 13:05:38.8,74.47,-18234.2,73.35,80.42
10/15/2018 13:15:38.8,74.00,-18237.9,73.87,81.05
10/15/2018 13:25:38.8,73.88,-18241.4,73.71,80.69
10/15/2018 13:35:38.8,74.11,-18245.1,73.89,81.14
10/15/2018 13:45:38.8,74.55,-18248.8,73.67,81.05
10/15/2018 13:55:38.8,73.84,-18252.7,73.67,81.27
10/15/2018 14:05:38.8,74.63,-18256.6,74.12,81.27
10/15/2018 14:15:38.8,75.03,-18260.3,73.85,81.27
10/15/2018 14:25:38.8,74.99,-18264.2,73.98,81.88
10/15/2018 14:35:38.8,77.25,-18268.2,74.07,81.54
10/15/2018 14:45:38.8,77.13,-18272.5,74.37,82.47
10/15/2018 14:55:38.8,77.25,-18276.8,74.48,82.29
10/15/2018 15:05:38.8,77.17,-18281.0,74.64,82.62
10/15/2018 15:15:38.8,77.13,-18285.4,74.50,82.85
10/15/2018 15:25:38.8,77.09,-18289.8,74.68,82.87
10/15/2018 15:35:38.8,77.41,-18294.2,74.61,82.94
10/15/2018 15:45:38.8,76.34,-18298.7,74.57,82.89
10/15/2018 15:55:38.8,76.89,-18303.1,74.77,82.90
10/15/2018 16:05:38.8,76.65,-18307.5,74.61,82.92
10/15/2018 16:15:38.8,77.57,-18312.0,74.62,83.01
10/15/2018 16:25:38.8,76.77,-18316.4,74.70,82.90
10/15/2018 16:35:38.8,77.73,-18320.9,74.44,82.98
10/15/2018 16:45:38.8,76.54,-18325.4,74.75,83.05
10/15/2018 16:55:38.8,77.17,-18329.7,74.70,83.01
10/15/2018 17:05:38.8,77.05,-18334.2,74.82,83.10
10/15/2018 17:15:38.8,76.26,-18338.6,74.46,82.90
10/15/2018 17:25:38.8,77.09,-18343.1,74.37,82.71
10/15/2018 17:35:38.8,76.57,-18347.4,74.34,82.49
10/15/2018 17:45:38.8,77.57,-18351.8,74.14,82.35
10/15/2018 17:55:38.8,76.06,-18356.2,74.12,82.17
10/15/2018 18:05:38.8,77.13,-18360.3,74.34,82.00
10/15/2018 18:15:38.8,76.50,-18364.3,74.30,82.00
10/15/2018 18:25:38.8,76.50,-18368.4,74.34,82.08
10/15/2018 18:35:38.8,76.81,-18372.4,73.90,81.75
10/15/2018 18:45:38.8,75.70,-18376.6,74.01,81.63
10/15/2018 18:55:38.8,76.65,-18380.4,74.14,81.32
10/15/2018 19:05:38.8,76.22,-18384.3,74.07,81.32
10/15/2018 19:15:38.8,76.22,-18388.2,73.90,81.28
10/15/2018 19:25:38.8,75.19,-18392.0,73.85,81.09
10/15/2018 19:35:38.8,75.82,-18395.9,73.62,81.23
10/15/2018 19:45:38.8,73.48,-18399.7,73.47,80.80
10/15/2018 19:55:38.8,73.84,-18403.2,73.56,80.15
10/15/2018 20:05:38.8,73.40,-18406.5,73.40,79.95
10/15/2018 20:15:38.8,73.28,-18409.8,73.27,79.93
10/15/2018 20:25:38.8,74.00,-18413.3,72.82,79.65
10/15/2018 20:35:38.8,73.00,-18416.6,73.29,79.32
10/15/2018 20:45:38.8,73.48,-18419.7,73.02,79.18
10/15/2018 20:55:38.8,72.73,-18422.7,73.53,79.18
10/15/2018 21:05:38.8,74.19,-18425.7,73.08,79.52
10/15/2018 21:15:38.8,72.57,-18428.9,73.53,79.38
10/15/2018 21:25:38.8,73.44,-18431.8,73.67,79.32
10/15/2018 21:35:38.8,73.28,-18434.8,73.69,79.63
10/15/2018 21:45:38.8,73.36,-18438.0,73.31,79.77
10/15/2018 21:55:38.8,72.92,-18441.2,73.53,79.66
10/15/2018 22:05:38.8,73.16,-18444.4,73.33,79.47
10/15/2018 22:15:38.8,73.96,-18447.5,73.31,79.36
10/15/2018 22:25:38.8,73.16,-18450.6,73.49,79.63
10/15/2018 22:35:38.8,74.19,-18453.5,73.51,79.43
10/15/2018 22:45:38.8,73.68,-18456.7,73.24,79.63
10/15/2018 22:55:38.8,73.72,-18459.8,73.49,79.56
10/15/2018 23:05:38.8,73.32,-18462.9,73.47,79.39
10/15/2018 23:15:38.8,73.60,-18466.0,73.49,79.59
10/15/2018 23:25:38.8,73.28,-18469.1,73.26,79.45
10/15/2018 23:35:38.8,72.81,-18472.3,73.45,79.57
10/15/2018 23:45:38.8,73.52,-18475.2,73.62,79.30
10/15/2018 23:55:38.8,73.12,-18478.3,73.11,79.52
10/16/2018 00:05:38.8,73.52,-18481.5,73.08,79.61
10/16/2018 00:15:38.8,72.85,-18484.5,73.99,79.27
10/16/2018 00:25:38.8,73.84,-18487.1,74.21,79.45
10/16/2018 00:35:38.8,73.04,-18489.9,74.25,79.88
10/16/2018 00:45:38.8,74.08,-18492.8,74.39,80.10
10/16/2018 00:55:38.8,74.19,-18495.7,74.57,80.11
10/16/2018 01:05:38.8,75.19,-18499.3,73.13,80.42
10/16/2018 01:15:38.8,73.48,-18503.0,72.90,79.61
10/16/2018 01:25:38.8,73.60,-18506.6,72.43,79.41
10/16/2018 01:35:38.8,74.08,-18509.8,73.33,78.89
10/16/2018 01:45:38.8,73.56,-18512.5,73.69,78.87
10/16/2018 01:55:38.8,74.35,-18515.2,73.90,79.50
10/16/2018 02:05:38.8,74.19,-18518.2,73.94,79.83
10/16/2018 02:15:38.8,74.59,-18521.2,73.96,79.97
10/16/2018 02:25:38.8,73.68,-18524.3,74.35,79.99
10/16/2018 02:35:38.8,74.75,-18527.4,73.54,80.11
10/16/2018 02:45:38.8,74.27,-18530.7,74.12,80.37
10/16/2018 02:55:38.8,73.64,-18533.6,74.46,80.04
10/16/2018 03:05:38.8,74.43,-18536.4,74.80,80.17
10/16/2018 03:15:38.8,74.23,-18540.1,73.20,80.47
10/16/2018 03:25:38.8,74.43,-18543.7,72.68,79.59
10/16/2018 03:35:38.8,73.40,-18547.2,72.97,79.21
10/16/2018 03:45:38.8,73.64,-18550.2,73.06,78.93
10/16/2018 03:55:38.8,72.85,-18553.0,73.96,79.07
10/16/2018 04:05:38.8,74.08,-18555.7,73.96,79.25
10/16/2018 04:15:38.8,73.96,-18558.5,74.19,79.72
10/16/2018 04:25:38.8,73.96,-18561.3,74.10,79.79
10/16/2018 04:35:38.8,73.60,-18564.3,74.25,79.99
10/16/2018 04:45:38.8,73.48,-18567.1,74.59,79.95
10/16/2018 04:55:38.8,73.56,-18570.5,73.56,80.06
10/16/2018 05:05:38.8,73.28,-18573.6,73.92,79.21
10/16/2018 05:15:38.8,74.27,-18576.5,73.99,79.63
10/16/2018 05:25:38.8,73.48,-18579.4,74.10,79.83
10/16/2018 05:35:38.8,74.43,-18582.3,74.25,79.95
10/16/2018 05:45:38.8,74.00,-18585.2,74.43,79.95
10/16/2018 05:55:38.8,74.63,-18588.1,74.46,80.15
10/16/2018 06:05:38.8,73.76,-18591.0,74.50,80.08
10/16/2018 06:15:38.8,74.59,-18594.2,73.76,80.53
10/16/2018 06:25:38.8,73.84,-18597.5,73.94,80.26
10/16/2018 06:35:38.8,73.44,-18600.5,73.98,79.70
10/16/2018 06:45:38.8,74.08,-18603.4,73.99,79.63
10/16/2018 06:55:38.8,73.84,-18606.3,74.08,79.79
10/16/2018 07:05:38.8,74.23,-18609.2,74.16,79.83
10/16/2018 07:15:38.8,73.76,-18612.1,74.30,79.90
10/16/2018 07:25:38.8,74.11,-18615.0,74.43,80.01
10/16/2018 07:35:38.8,73.32,-18617.8,74.43,79.97
10/16/2018 07:45:38.8,74.31,-18620.7,74.48,80.11
10/16/2018 07:55:38.8,73.64,-18624.2,73.24,80.29
10/16/2018 08:05:38.8,73.48,-18627.5,73.90,79.38
10/16/2018 08:15:38.8,73.80,-18630.2,73.85,79.20
10/16/2018 08:25:38.8,73.64,-18632.9,74.17,79.45
10/16/2018 08:35:38.8,73.76,-18635.6,74.50,79.72
10/16/2018 08:45:38.8,73.68,-18638.7,73.53,80.02
10/16/2018 08:55:38.8,74.11,-18642.0,73.98,80.20
10/16/2018 09:05:38.8,73.52,-18644.8,72.37,79.41
10/16/2018 09:15:38.8,73.64,-18648.4,72.91,79.75
10/16/2018 09:25:38.8,73.08,-18651.6,73.02,78.69
10/16/2018 09:35:38.8,73.60,-18654.5,73.13,79.11
10/16/2018 09:45:38.8,72.96,-18657.2,73.76,78.80
10/16/2018 09:55:38.8,73.96,-18659.7,74.43,79.30
10/16/2018 10:05:38.8,74.04,-18662.2,74.46,79.88
10/16/2018 10:15:38.8,74.04,-18665.9,73.74,80.37
10/16/2018 10:25:38.8,74.04,-18669.0,73.76,79.30
10/16/2018 10:35:38.8,74.27,-18671.9,72.30,79.88
10/16/2018 10:45:38.8,74.23,-18675.1,74.88,80.20
